sample1	sample2	chr	start	end	different
Th106.11	Th074.13	13	2417634	2681242	0
Th106.11	Th074.13	14	309530	993447	1
Th106.11	Th074.13	14	1222966	1570916	0
Th106.11	Th074.13	14	1705288	2815562	1
Th106.11	Th074.13	14	3050543	3181603	0
Th106.11	Th166.12	1	98868	543847	1
Th106.11	Th166.12	2	157590	857896	1
Th106.11	Th166.12	3	80133	966232	1
Th106.11	Th166.12	4	91609	1145906	1
Th106.11	Th166.12	5	55687	1286168	1
Th106.11	Th166.12	6	96728	1271852	1
Th106.11	Th166.12	7	152649	1356197	1
Th106.11	Th166.12	8	82369	1242994	1
Th106.11	Th166.12	9	109742	1467426	1
Th106.11	Th166.12	10	77930	1567756	1
Th106.11	Th166.12	11	206388	1999124	1
Th106.11	Th166.12	12	71988	2158910	1
Th106.11	Th166.12	13	179807	2681242	1
Th106.11	Th166.12	14	309530	3181603	1
Th106.11	Th092.13	1	98868	543847	1
Th106.11	Th092.13	2	157590	857896	1
Th106.11	Th092.13	3	80133	966232	1
Th106.11	Th092.13	4	91609	1145906	1
Th106.11	Th092.13	5	55687	1286168	1
Th106.11	Th092.13	6	96728	1271852	1
Th106.11	Th092.13	7	152649	1356197	1
Th106.11	Th092.13	8	82369	1242994	1
Th106.11	Th092.13	9	109742	1467426	1
Th106.11	Th092.13	10	77930	1567756	1
Th106.11	Th092.13	11	206388	1999124	1
Th106.11	Th092.13	12	71988	2158910	1
Th106.11	Th092.13	13	179807	2681242	1
Th106.11	Th092.13	14	309530	3181603	1
Th106.11	Th211.13	1	98868	543847	1
Th106.11	Th211.13	2	157590	857896	1
Th106.11	Th211.13	3	80133	966232	1
Th106.11	Th211.13	4	91609	1145906	1
Th106.11	Th211.13	5	55687	1286168	1
Th106.11	Th211.13	6	96728	1271852	1
Th106.11	Th211.13	7	152649	1356197	1
Th106.11	Th211.13	8	82369	1242994	1
Th106.11	Th211.13	9	109742	1467426	1
Th106.11	Th211.13	10	77930	1567756	1
Th106.11	Th211.13	11	206388	1999124	1
Th106.11	Th211.13	12	71988	2158910	1
Th106.11	Th211.13	13	179807	2681242	1
Th106.11	Th211.13	14	309530	3181603	1
Th106.11	Th245.13	1	98868	543847	1
Th106.11	Th245.13	2	157590	857896	1
Th106.11	Th245.13	3	80133	966232	1
Th106.11	Th245.13	4	91609	1145906	1
Th106.11	Th245.13	5	55687	1286168	1
Th106.11	Th245.13	6	96728	1271852	1
Th106.11	Th245.13	7	152649	1356197	1
Th106.11	Th245.13	8	82369	1242994	1
Th106.11	Th245.13	9	109742	1467426	1
Th106.11	Th245.13	10	77930	1567756	1
Th106.11	Th245.13	11	206388	1999124	1
Th106.11	Th245.13	12	71988	2158910	1
Th106.11	Th245.13	13	179807	2681242	1
Th106.11	Th245.13	14	309530	3181603	1
Th106.11	Th246.13	1	98868	543847	1
Th106.11	Th246.13	2	157590	857896	1
Th106.11	Th246.13	3	80133	966232	1
Th106.11	Th246.13	4	91609	1145906	1
Th106.11	Th246.13	5	55687	1286168	1
Th106.11	Th246.13	6	96728	1271852	1
Th106.11	Th246.13	7	152649	1356197	1
Th106.11	Th246.13	8	82369	1242994	1
Th106.11	Th246.13	9	109742	1467426	1
Th106.11	Th246.13	10	77930	1567756	1
Th106.11	Th246.13	11	206388	1999124	1
Th106.11	Th246.13	12	71988	2158910	1
Th106.11	Th246.13	13	179807	2681242	1
Th106.11	Th246.13	14	309530	3181603	1
Th106.11	Th068.12	1	98868	543847	1
Th106.11	Th068.12	2	157590	857896	1
Th106.11	Th068.12	3	80133	966232	1
Th106.11	Th068.12	4	91609	1145906	1
Th106.11	Th068.12	5	55687	1286168	1
Th106.11	Th068.12	6	96728	1271852	1
Th106.11	Th068.12	7	152649	1356197	1
Th106.11	Th068.12	8	82369	1242994	1
Th106.11	Th068.12	9	109742	1467426	1
Th106.11	Th068.12	10	77930	1567756	1
Th106.11	Th068.12	11	206388	1999124	1
Th106.11	Th068.12	12	71988	2158910	1
Th106.11	Th068.12	13	179807	2681242	1
Th106.11	Th068.12	14	309530	3181603	1
Th106.11	Th061.13	1	98868	543847	1
Th106.11	Th061.13	2	157590	857896	1
Th106.11	Th061.13	3	80133	966232	1
Th106.11	Th061.13	4	91609	1145906	1
Th106.11	Th061.13	5	55687	1286168	1
Th106.11	Th061.13	6	96728	1271852	1
Th106.11	Th061.13	7	152649	1356197	1
Th106.11	Th061.13	8	82369	1242994	1
Th106.11	Th061.13	9	109742	1467426	1
Th106.11	Th061.13	10	77930	1567756	1
Th106.11	Th061.13	11	206388	1999124	1
Th106.11	Th061.13	12	71988	2158910	1
Th106.11	Th061.13	13	179807	2681242	1
Th106.11	Th061.13	14	309530	3181603	1
Th106.11	Th095.13	1	98868	543847	1
Th106.11	Th095.13	2	157590	857896	1
Th106.11	Th095.13	3	80133	966232	1
Th106.11	Th095.13	4	91609	1145906	1
Th106.11	Th095.13	5	55687	1286168	1
Th106.11	Th095.13	6	96728	1271852	1
Th106.11	Th095.13	7	152649	1356197	1
Th106.11	Th095.13	8	82369	1242994	1
Th106.11	Th095.13	9	109742	1467426	1
Th106.11	Th095.13	10	77930	1567756	1
Th106.11	Th095.13	11	206388	1999124	1
Th106.11	Th095.13	12	71988	2158910	1
Th106.11	Th095.13	13	179807	2681242	1
Th106.11	Th095.13	14	309530	3181603	1
Th106.11		1	98868	543847	1
Th106.11		2	157590	857896	1
Th106.11		3	80133	966232	1
Th106.11		4	91609	1145906	1
Th106.11		5	55687	1286168	1
Th106.11		6	96728	1271852	1
Th106.11		7	152649	1356197	1
Th106.11		8	82369	1242994	1
Th106.11		9	109742	1467426	1
Th106.11		10	77930	1567756	1
Th106.11		11	206388	1999124	1
Th106.11		12	71988	2158910	1
Th106.11		13	179807	2681242	1
Th106.11		14	309530	3181603	1
Th117.11	Th132.11	1	98868	191676	0
Th117.11	Th132.11	1	250404	482394	1
Th117.11	Th132.11	1	487949	543847	0
Th117.11	Th132.11	2	157590	685102	0
Th117.11	Th132.11	2	711854	738511	1
Th117.11	Th132.11	2	772444	857896	0
Th117.11	Th132.11	3	80133	554794	1
Th117.11	Th132.11	3	649749	786447	0
Th117.11	Th132.11	3	808075	966232	1
Th117.11	Th132.11	4	91609	285968	0
Th117.11	Th132.11	4	322902	664114	1
Th117.11	Th132.11	4	707896	1145906	0
Th117.11	Th132.11	5	55687	139527	0
Th117.11	Th132.11	5	255123	749253	1
Th117.11	Th132.11	5	768870	955412	0
Th117.11	Th132.11	5	1007379	1286168	1
Th117.11	Th132.11	6	96728	1056206	1
Th117.11	Th132.11	6	1078293	1271852	0
Th117.11	Th132.11	7	152649	185181	0
Th117.11	Th132.11	7	275713	444034	1
Th117.11	Th132.11	7	458574	917286	0
Th117.11	Th132.11	7	935071	1103642	1
Th117.11	Th132.11	7	1139515	1356197	0
Th117.11	Th132.11	8	82369	943826	1
Th117.11	Th132.11	8	984976	1242994	0
Th117.11	Th132.11	9	109742	277413	1
Th117.11	Th132.11	9	326300	377209	0
Th117.11	Th132.11	9	423935	809074	1
Th117.11	Th132.11	9	831484	1246716	0
Th117.11	Th132.11	9	1287217	1467426	1
Th117.11	Th132.11	10	77930	276687	0
Th117.11	Th132.11	10	308189	1195500	1
Th117.11	Th132.11	10	1223861	1567756	0
Th117.11	Th132.11	11	206388	1684273	1
Th117.11	Th132.11	11	1719101	1915948	0
Th117.11	Th132.11	11	1965910	1999124	1
Th117.11	Th132.11	12	71988	222266	0
Th117.11	Th132.11	12	262134	572344	1
Th117.11	Th132.11	12	606976	1140393	0
Th117.11	Th132.11	12	1222329	1378724	1
Th117.11	Th132.11	12	1407220	2018140	0
Th117.11	Th132.11	12	2069702	2158910	1
Th117.11	Th132.11	13	179807	632090	0
Th117.11	Th132.11	13	698191	2175491	1
Th117.11	Th132.11	13	2417634	2560486	0
Th117.11	Th132.11	13	2679791	2681242	1
Th117.11	Th132.11	14	309530	993447	1
Th117.11	Th132.11	14	1222966	1570916	0
Th117.11	Th132.11	14	1705288	1752774	1
Th117.11	Th132.11	14	2133972	2412538	0
Th117.11	Th132.11	14	2629232	3181603	1
Th117.11	Th134.11	1	98868	295003	0
Th117.11	Th134.11	1	357004	386719	1
Th117.11	Th134.11	1	416257	543847	0
Th117.11	Th134.11	2	157590	248483	0
Th117.11	Th134.11	2	254631	254686	1
Th117.11	Th134.11	2	270688	857896	0
Th117.11	Th134.11	3	80133	727047	0
Th117.11	Th134.11	3	757192	759434	1
Th117.11	Th134.11	3	786447	966232	0
Th117.11	Th134.11	4	91609	1145906	0
Th117.11	Th134.11	5	55687	678486	0
Th117.11	Th134.11	5	715676	885475	1
Th117.11	Th134.11	5	942932	1132821	0
Th117.11	Th134.11	5	1163358	1173366	1
Th117.11	Th134.11	5	1177382	1286168	0
Th117.11	Th134.11	6	96728	1271852	0
Th117.11	Th134.11	7	152649	750992	0
Th117.11	Th134.11	7	821765	879045	1
Th117.11	Th134.11	7	903161	1265909	0
Th117.11	Th134.11	7	1336649	1356197	1
Th117.11	Th134.11	8	82369	194536	0
Th117.11	Th134.11	8	216369	340094	1
Th117.11	Th134.11	8	367262	1242994	0
Th117.11	Th134.11	9	109742	377209	0
Th117.11	Th134.11	9	423935	504346	1
Th117.11	Th134.11	9	521587	712529	0
Th117.11	Th134.11	9	750826	752130	1
Th117.11	Th134.11	9	809074	1342162	0
Th117.11	Th134.11	9	1386662	1386693	1
Th117.11	Th134.11	9	1390687	1467426	0
Th117.11	Th134.11	10	77930	1567756	0
Th117.11	Th134.11	11	206388	337408	0
Th117.11	Th134.11	11	359375	377051	1
Th117.11	Th134.11	11	411863	1999124	0
Th117.11	Th134.11	12	71988	2158910	0
Th117.11	Th134.11	13	179807	179807	1
Th117.11	Th134.11	13	281836	982151	0
Th117.11	Th134.11	13	1022153	1022153	1
Th117.11	Th134.11	13	1121978	2681242	0
Th117.11	Th134.11	14	309530	3181603	0
Th117.11	Th162.12	1	98868	191676	0
Th117.11	Th162.12	1	250404	482394	1
Th117.11	Th162.12	1	487949	543847	0
Th117.11	Th162.12	2	157590	216150	0
Th117.11	Th162.12	2	231790	857896	1
Th117.11	Th162.12	3	80133	424948	0
Th117.11	Th162.12	3	445545	554794	1
Th117.11	Th162.12	3	649749	786447	0
Th117.11	Th162.12	3	808075	966232	1
Th117.11	Th162.12	4	91609	285968	0
Th117.11	Th162.12	4	322902	664114	1
Th117.11	Th162.12	4	707896	889316	0
Th117.11	Th162.12	4	900292	1145906	1
Th117.11	Th162.12	5	55687	749253	1
Th117.11	Th162.12	5	768870	955412	0
Th117.11	Th162.12	5	1007379	1286168	1
Th117.11	Th162.12	6	96728	889837	1
Th117.11	Th162.12	6	970615	1271852	0
Th117.11	Th162.12	7	152649	185181	0
Th117.11	Th162.12	7	275713	444034	1
Th117.11	Th162.12	7	458574	643011	0
Th117.11	Th162.12	7	656010	827584	1
Th117.11	Th162.12	7	853259	1356197	0
Th117.11	Th162.12	8	82369	227113	1
Th117.11	Th162.12	8	285964	731827	0
Th117.11	Th162.12	8	777182	943826	1
Th117.11	Th162.12	8	984976	1242994	0
Th117.11	Th162.12	9	109742	1467426	1
Th117.11	Th162.12	10	77930	276687	0
Th117.11	Th162.12	10	308189	707158	1
Th117.11	Th162.12	10	736925	1567756	0
Th117.11	Th162.12	11	206388	1999124	1
Th117.11	Th162.12	12	71988	376881	0
Th117.11	Th162.12	12	469813	572344	1
Th117.11	Th162.12	12	606976	1140393	0
Th117.11	Th162.12	12	1222329	1235445	1
Th117.11	Th162.12	12	1290894	1606533	0
Th117.11	Th162.12	12	1625650	2158910	1
Th117.11	Th162.12	13	179807	632090	0
Th117.11	Th162.12	13	698191	1402957	1
Th117.11	Th162.12	13	1591486	1878126	0
Th117.11	Th162.12	13	1918979	2175491	1
Th117.11	Th162.12	13	2417634	2560486	0
Th117.11	Th162.12	13	2679791	2681242	1
Th117.11	Th162.12	14	309530	993447	1
Th117.11	Th162.12	14	1222966	1570916	0
Th117.11	Th162.12	14	1705288	1752774	1
Th117.11	Th162.12	14	2133972	2412538	0
Th117.11	Th162.12	14	2629232	3181603	1
Th117.11	Th196.12	1	98868	490562	1
Th117.11	Th196.12	1	504389	543847	0
Th117.11	Th196.12	2	157590	216150	0
Th117.11	Th196.12	2	231790	857896	1
Th117.11	Th196.12	3	80133	554794	1
Th117.11	Th196.12	3	649749	786447	0
Th117.11	Th196.12	3	808075	966232	1
Th117.11	Th196.12	4	91609	285968	0
Th117.11	Th196.12	4	322902	664114	1
Th117.11	Th196.12	4	707896	1145906	0
Th117.11	Th196.12	5	55687	749253	1
Th117.11	Th196.12	5	768870	955412	0
Th117.11	Th196.12	5	1007379	1286168	1
Th117.11	Th196.12	6	96728	980016	1
Th117.11	Th196.12	6	1024610	1271852	0
Th117.11	Th196.12	7	152649	185181	0
Th117.11	Th196.12	7	275713	444034	1
Th117.11	Th196.12	7	458574	1078108	0
Th117.11	Th196.12	7	1103642	1206795	1
Th117.11	Th196.12	7	1238103	1356197	0
Th117.11	Th196.12	8	82369	227113	1
Th117.11	Th196.12	8	285964	731827	0
Th117.11	Th196.12	8	777182	987462	1
Th117.11	Th196.12	8	997423	1242994	0
Th117.11	Th196.12	9	109742	277413	1
Th117.11	Th196.12	9	326300	377209	0
Th117.11	Th196.12	9	423935	752130	1
Th117.11	Th196.12	9	809074	1294929	0
Th117.11	Th196.12	9	1316171	1467426	1
Th117.11	Th196.12	10	77930	276687	0
Th117.11	Th196.12	10	308189	707158	1
Th117.11	Th196.12	10	736925	1567756	0
Th117.11	Th196.12	11	206388	1999124	1
Th117.11	Th196.12	12	71988	572344	1
Th117.11	Th196.12	12	606976	1140393	0
Th117.11	Th196.12	12	1222329	1378724	1
Th117.11	Th196.12	12	1407220	2158910	0
Th117.11	Th196.12	13	179807	632090	0
Th117.11	Th196.12	13	698191	1402957	1
Th117.11	Th196.12	13	1591486	1878126	0
Th117.11	Th196.12	13	1918979	2175491	1
Th117.11	Th196.12	13	2417634	2560486	0
Th117.11	Th196.12	13	2679791	2681242	1
Th117.11	Th196.12	14	309530	1222966	1
Th117.11	Th196.12	14	1402713	1570916	0
Th117.11	Th196.12	14	1705288	1752774	1
Th117.11	Th196.12	14	2133972	2412538	0
Th117.11	Th196.12	14	2629232	3181603	1
Th117.11	Th230.12	1	98868	191676	0
Th117.11	Th230.12	1	250404	482394	1
Th117.11	Th230.12	1	487949	543847	0
Th117.11	Th230.12	2	157590	216150	0
Th117.11	Th230.12	2	231790	738511	1
Th117.11	Th230.12	2	772444	857896	0
Th117.11	Th230.12	3	80133	505929	1
Th117.11	Th230.12	3	520731	786447	0
Th117.11	Th230.12	3	808075	966232	1
Th117.11	Th230.12	4	91609	285968	0
Th117.11	Th230.12	4	322902	664114	1
Th117.11	Th230.12	4	707896	1118714	0
Th117.11	Th230.12	4	1139492	1145906	1
Th117.11	Th230.12	5	55687	139527	0
Th117.11	Th230.12	5	255123	749253	1
Th117.11	Th230.12	5	768870	955412	0
Th117.11	Th230.12	5	1007379	1286168	1
Th117.11	Th230.12	6	96728	889837	1
Th117.11	Th230.12	6	970615	1271852	0
Th117.11	Th230.12	7	152649	444034	1
Th117.11	Th230.12	7	458574	1356197	0
Th117.11	Th230.12	8	82369	227113	1
Th117.11	Th230.12	8	285964	731827	0
Th117.11	Th230.12	8	777182	943826	1
Th117.11	Th230.12	8	984976	1242994	0
Th117.11	Th230.12	9	109742	277413	1
Th117.11	Th230.12	9	326300	377209	0
Th117.11	Th230.12	9	423935	752130	1
Th117.11	Th230.12	9	809074	1294929	0
Th117.11	Th230.12	9	1316171	1467426	1
Th117.11	Th230.12	10	77930	276687	0
Th117.11	Th230.12	10	308189	316736	1
Th117.11	Th230.12	10	340291	1567756	0
Th117.11	Th230.12	11	206388	1684273	1
Th117.11	Th230.12	11	1719101	1915948	0
Th117.11	Th230.12	11	1965910	1999124	1
Th117.11	Th230.12	12	71988	376881	0
Th117.11	Th230.12	12	469813	572344	1
Th117.11	Th230.12	12	606976	1140393	0
Th117.11	Th230.12	12	1222329	1235445	1
Th117.11	Th230.12	12	1290894	1684951	0
Th117.11	Th230.12	12	1746407	1748744	1
Th117.11	Th230.12	12	1830748	2158910	0
Th117.11	Th230.12	13	179807	632090	0
Th117.11	Th230.12	13	698191	1402957	1
Th117.11	Th230.12	13	1591486	1878126	0
Th117.11	Th230.12	13	1918979	2681242	1
Th117.11	Th230.12	14	309530	993447	1
Th117.11	Th230.12	14	1222966	1570916	0
Th117.11	Th230.12	14	1705288	1752774	1
Th117.11	Th230.12	14	2133972	2412538	0
Th117.11	Th230.12	14	2629232	3181603	1
Th117.11	Th074.13	1	98868	543847	0
Th117.11	Th074.13	2	157590	685102	0
Th117.11	Th074.13	2	711854	857896	1
Th117.11	Th074.13	3	80133	966232	1
Th117.11	Th074.13	4	91609	252498	0
Th117.11	Th074.13	4	280643	664114	1
Th117.11	Th074.13	4	707896	1145906	0
Th117.11	Th074.13	5	55687	955412	1
Th117.11	Th074.13	5	1007379	1199000	0
Th117.11	Th074.13	5	1228670	1286168	1
Th117.11	Th074.13	6	96728	889837	1
Th117.11	Th074.13	6	970615	1271852	0
Th117.11	Th074.13	7	152649	185181	0
Th117.11	Th074.13	7	275713	340870	1
Th117.11	Th074.13	7	373392	1356197	0
Th117.11	Th074.13	8	82369	227113	1
Th117.11	Th074.13	8	285964	731827	0
Th117.11	Th074.13	8	777182	943826	1
Th117.11	Th074.13	8	984976	1242994	0
Th117.11	Th074.13	9	109742	277413	1
Th117.11	Th074.13	9	326300	377209	0
Th117.11	Th074.13	9	423935	1467426	1
Th117.11	Th074.13	10	77930	276687	0
Th117.11	Th074.13	10	308189	1282320	1
Th117.11	Th074.13	10	1315127	1567756	0
Th117.11	Th074.13	11	206388	1684273	1
Th117.11	Th074.13	11	1719101	1832958	0
Th117.11	Th074.13	11	1910685	1915948	1
Th117.11	Th074.13	11	1965910	1999124	0
Th117.11	Th074.13	12	71988	1140393	0
Th117.11	Th074.13	12	1222329	1235445	1
Th117.11	Th074.13	12	1290894	2158910	0
Th117.11	Th074.13	13	179807	2175491	1
Th117.11	Th074.13	13	2417634	2681242	0
Th117.11	Th074.13	14	309530	993447	1
Th117.11	Th074.13	14	1222966	1570916	0
Th117.11	Th074.13	14	1705288	1752774	1
Th117.11	Th074.13	14	2133972	2412538	0
Th117.11	Th074.13	14	2629232	2815562	1
Th117.11	Th074.13	14	3050543	3181603	0
Th117.11	Th166.12	1	98868	543847	1
Th117.11	Th166.12	2	157590	857896	1
Th117.11	Th166.12	3	80133	966232	1
Th117.11	Th166.12	4	91609	1145906	1
Th117.11	Th166.12	5	55687	1286168	1
Th117.11	Th166.12	6	96728	1271852	1
Th117.11	Th166.12	7	152649	1356197	1
Th117.11	Th166.12	8	82369	1242994	1
Th117.11	Th166.12	9	109742	1467426	1
Th117.11	Th166.12	10	77930	1567756	1
Th117.11	Th166.12	11	206388	1999124	1
Th117.11	Th166.12	12	71988	2158910	1
Th117.11	Th166.12	13	179807	2681242	1
Th117.11	Th166.12	14	309530	3181603	1
Th117.11	Th092.13	1	98868	543847	1
Th117.11	Th092.13	2	157590	857896	1
Th117.11	Th092.13	3	80133	966232	1
Th117.11	Th092.13	4	91609	1145906	1
Th117.11	Th092.13	5	55687	1286168	1
Th117.11	Th092.13	6	96728	1271852	1
Th117.11	Th092.13	7	152649	1356197	1
Th117.11	Th092.13	8	82369	1242994	1
Th117.11	Th092.13	9	109742	1467426	1
Th117.11	Th092.13	10	77930	1567756	1
Th117.11	Th092.13	11	206388	1999124	1
Th117.11	Th092.13	12	71988	2158910	1
Th117.11	Th092.13	13	179807	2681242	1
Th117.11	Th092.13	14	309530	3181603	1
Th117.11	Th211.13	1	98868	543847	1
Th117.11	Th211.13	2	157590	857896	1
Th117.11	Th211.13	3	80133	966232	1
Th117.11	Th211.13	4	91609	1145906	1
Th117.11	Th211.13	5	55687	1286168	1
Th117.11	Th211.13	6	96728	1271852	1
Th117.11	Th211.13	7	152649	1356197	1
Th117.11	Th211.13	8	82369	1242994	1
Th117.11	Th211.13	9	109742	1467426	1
Th117.11	Th211.13	10	77930	1567756	1
Th117.11	Th211.13	11	206388	1999124	1
Th117.11	Th211.13	12	71988	2158910	1
Th117.11	Th211.13	13	179807	2681242	1
Th117.11	Th211.13	14	309530	3181603	1
Th117.11	Th245.13	1	98868	543847	1
Th117.11	Th245.13	2	157590	857896	1
Th117.11	Th245.13	3	80133	966232	1
Th117.11	Th245.13	4	91609	1145906	1
Th117.11	Th245.13	5	55687	1286168	1
Th117.11	Th245.13	6	96728	1271852	1
Th117.11	Th245.13	7	152649	1356197	1
Th117.11	Th245.13	8	82369	1242994	1
Th117.11	Th245.13	9	109742	1467426	1
Th117.11	Th245.13	10	77930	1567756	1
Th117.11	Th245.13	11	206388	1999124	1
Th117.11	Th245.13	12	71988	2158910	1
Th117.11	Th245.13	13	179807	2681242	1
Th117.11	Th245.13	14	309530	3181603	1
Th117.11	Th246.13	1	98868	543847	1
Th117.11	Th246.13	2	157590	857896	1
Th117.11	Th246.13	3	80133	966232	1
Th117.11	Th246.13	4	91609	1145906	1
Th117.11	Th246.13	5	55687	1286168	1
Th117.11	Th246.13	6	96728	1271852	1
Th117.11	Th246.13	7	152649	1356197	1
Th117.11	Th246.13	8	82369	1242994	1
Th117.11	Th246.13	9	109742	1467426	1
Th117.11	Th246.13	10	77930	1567756	1
Th117.11	Th246.13	11	206388	1999124	1
Th117.11	Th246.13	12	71988	2158910	1
Th117.11	Th246.13	13	179807	2681242	1
Th117.11	Th246.13	14	309530	3181603	1
Th117.11	Th068.12	1	98868	543847	1
Th117.11	Th068.12	2	157590	857896	1
Th117.11	Th068.12	3	80133	966232	1
Th117.11	Th068.12	4	91609	1145906	1
Th117.11	Th068.12	5	55687	1286168	1
Th117.11	Th068.12	6	96728	1271852	1
Th117.11	Th068.12	7	152649	1356197	1
Th117.11	Th068.12	8	82369	1242994	1
Th117.11	Th068.12	9	109742	1467426	1
Th117.11	Th068.12	10	77930	1567756	1
Th117.11	Th068.12	11	206388	1999124	1
Th117.11	Th068.12	12	71988	2158910	1
Th117.11	Th068.12	13	179807	2681242	1
Th117.11	Th068.12	14	309530	3181603	1
Th117.11	Th061.13	1	98868	543847	1
Th117.11	Th061.13	2	157590	857896	1
Th117.11	Th061.13	3	80133	966232	1
Th117.11	Th061.13	4	91609	1145906	1
Th117.11	Th061.13	5	55687	1286168	1
Th117.11	Th061.13	6	96728	1271852	1
Th117.11	Th061.13	7	152649	1356197	1
Th117.11	Th061.13	8	82369	1242994	1
Th117.11	Th061.13	9	109742	1467426	1
Th117.11	Th061.13	10	77930	1567756	1
Th117.11	Th061.13	11	206388	1999124	1
Th117.11	Th061.13	12	71988	2158910	1
Th117.11	Th061.13	13	179807	2681242	1
Th117.11	Th061.13	14	309530	3181603	1
Th117.11	Th095.13	1	98868	543847	1
Th117.11	Th095.13	2	157590	857896	1
Th117.11	Th095.13	3	80133	966232	1
Th117.11	Th095.13	4	91609	1145906	1
Th117.11	Th095.13	5	55687	1286168	1
Th117.11	Th095.13	6	96728	1271852	1
Th117.11	Th095.13	7	152649	1356197	1
Th117.11	Th095.13	8	82369	1242994	1
Th117.11	Th095.13	9	109742	1467426	1
Th117.11	Th095.13	10	77930	1567756	1
Th117.11	Th095.13	11	206388	1999124	1
Th117.11	Th095.13	12	71988	2158910	1
Th117.11	Th095.13	13	179807	2681242	1
Th117.11	Th095.13	14	309530	3181603	1
Th117.11		1	98868	543847	1
Th117.11		2	157590	857896	1
Th117.11		3	80133	966232	1
Th117.11		4	91609	1145906	1
Th117.11		5	55687	1286168	1
Th117.11		6	96728	1271852	1
Th117.11		7	152649	1356197	1
Th117.11		8	82369	1242994	1
Th117.11		9	109742	1467426	1
Th117.11		10	77930	1567756	1
Th117.11		11	206388	1999124	1
Th117.11		12	71988	2158910	1
Th117.11		13	179807	2681242	1
Th117.11		14	309530	3181603	1
Th132.11	Th134.11	1	98868	191676	0
Th132.11	Th134.11	1	250404	482394	1
Th132.11	Th134.11	1	487949	543847	0
Th132.11	Th134.11	2	157590	216150	0
Th132.11	Th134.11	2	231790	738511	1
Th132.11	Th134.11	2	772444	857896	0
Th132.11	Th134.11	3	80133	424948	0
Th132.11	Th134.11	3	445545	966232	1
Th132.11	Th134.11	4	91609	285968	0
Th132.11	Th134.11	4	322902	664114	1
Th132.11	Th134.11	4	707896	1145906	0
Th132.11	Th134.11	5	55687	139527	0
Th132.11	Th134.11	5	255123	1286168	1
Th132.11	Th134.11	6	96728	160886	1
Th132.11	Th134.11	6	216128	814629	0
Th132.11	Th134.11	6	872253	889837	1
Th132.11	Th134.11	6	970615	1271852	0
Th132.11	Th134.11	7	152649	750992	0
Th132.11	Th134.11	7	821765	1103642	1
Th132.11	Th134.11	7	1139515	1265909	0
Th132.11	Th134.11	7	1336649	1356197	1
Th132.11	Th134.11	8	82369	943826	1
Th132.11	Th134.11	8	984976	1242994	0
Th132.11	Th134.11	9	109742	277413	1
Th132.11	Th134.11	9	326300	542184	0
Th132.11	Th134.11	9	555324	809074	1
Th132.11	Th134.11	9	831484	1246716	0
Th132.11	Th134.11	9	1287217	1467426	1
Th132.11	Th134.11	10	77930	276687	0
Th132.11	Th134.11	10	308189	502542	1
Th132.11	Th134.11	10	635112	1567756	0
Th132.11	Th134.11	11	206388	1684273	1
Th132.11	Th134.11	11	1719101	1915948	0
Th132.11	Th134.11	11	1965910	1999124	1
Th132.11	Th134.11	12	71988	222266	0
Th132.11	Th134.11	12	262134	572344	1
Th132.11	Th134.11	12	606976	1140393	0
Th132.11	Th134.11	12	1222329	1378724	1
Th132.11	Th134.11	12	1407220	2018140	0
Th132.11	Th134.11	12	2069702	2158910	1
Th132.11	Th134.11	13	179807	2175491	1
Th132.11	Th134.11	13	2417634	2560486	0
Th132.11	Th134.11	13	2679791	2681242	1
Th132.11	Th134.11	14	309530	993447	1
Th132.11	Th134.11	14	1222966	1570916	0
Th132.11	Th134.11	14	1705288	1752774	1
Th132.11	Th134.11	14	2133972	2412538	0
Th132.11	Th134.11	14	2629232	3181603	1
Th132.11	Th162.12	1	98868	543847	0
Th132.11	Th162.12	2	157590	216150	0
Th132.11	Th162.12	2	231790	254686	1
Th132.11	Th162.12	2	270688	717173	0
Th132.11	Th162.12	2	718509	857896	1
Th132.11	Th162.12	3	80133	966232	0
Th132.11	Th162.12	4	91609	889316	0
Th132.11	Th162.12	4	900292	988031	1
Th132.11	Th162.12	4	1000789	1145906	0
Th132.11	Th162.12	5	55687	600292	0
Th132.11	Th162.12	5	650472	678486	1
Th132.11	Th162.12	5	715676	1286168	0
Th132.11	Th162.12	6	96728	1271852	0
Th132.11	Th162.12	7	152649	643011	0
Th132.11	Th162.12	7	656010	1049976	1
Th132.11	Th162.12	7	1067865	1356197	0
Th132.11	Th162.12	8	82369	95853	0
Th132.11	Th162.12	8	160113	227113	1
Th132.11	Th162.12	8	285964	549103	0
Th132.11	Th162.12	8	574501	574501	1
Th132.11	Th162.12	8	675651	1242994	0
Th132.11	Th162.12	9	109742	277413	0
Th132.11	Th162.12	9	326300	351741	1
Th132.11	Th162.12	9	358407	752130	0
Th132.11	Th162.12	9	809074	954465	1
Th132.11	Th162.12	9	981062	1246716	0
Th132.11	Th162.12	9	1287217	1467426	1
Th132.11	Th162.12	10	77930	276687	0
Th132.11	Th162.12	10	308189	502542	1
Th132.11	Th162.12	10	635112	1567756	0
Th132.11	Th162.12	11	206388	337408	0
Th132.11	Th162.12	11	359375	678277	1
Th132.11	Th162.12	11	692535	1759190	0
Th132.11	Th162.12	11	1778223	1778244	1
Th132.11	Th162.12	11	1797771	1999124	0
Th132.11	Th162.12	12	71988	222266	0
